CATEGORIA;MARCA;REST_OA;REST_GT;REST_AAD;REST_AAR;REST_AN;REST_CN;REST_CA;REST_PREC;SELO_CLEAN;SELO_VEGAN;SELO_TRANS;SELO_ORGANIC
Iogurte;Itambé;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Vigor;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Vigor;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Tirol;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Digudinho;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Mainha;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Vigor;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Piá;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Itambé;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Taeq;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Batavo;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Vidativa;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Itambé;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Itambé;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Piá;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Matilat;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Itambé;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Vigor;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Itambé;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Vigor;sim;não;sim;não;não;sim;não;não;não;não;não;não
Iogurte;Itambé;sim;não;sim;não;não;sim;não;não;não;não;não;não
Molho de Tomate;Bonatelli;sim;não;sim;não;não;sim;não;não;não;não;sim;não
Iogurte;Piá;sim;não;sim;não;não;sim;não;não;não;não;sim;não
Pão;Pães Dona Beth;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Dri'Minas;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Pão Cristal;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Sapore di Puglia;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Rap 10;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Pães Dona Beth;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Da Boa;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Sapore di Puglia;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Pão Caseiro Fronza;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;São Luiz;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Center Massas;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Sapore di Puglia;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Charlotte;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Frireggio;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Pão Açoriano;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Max;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Pães Dona Beth;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Pão Nino;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Panutrir;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Santa Massa;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Segredo Mineiro;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Sapore di Puglia;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Mestre Pão;sim;sim;não;não;não;não;não;não;não;não;não;não
Pão;Sapore di Puglia;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Salma;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Sicao;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Souza Pães;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Panco;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;BomZinho;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Nestlé;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Nestlé;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Casa do Biscoito;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Brasil Cacau;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Kopenhagen;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Di Napoli;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Souza Pães;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Brasil Cacau;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Arcor;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Sicao;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Sicao;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Rede Máximo de Supermercados;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Kero Mais;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Vilma;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Limiar;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Nestlé;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Adorella;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Nutri Nature;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Pão da Hora;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Puratos;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Carelli;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Mars;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Mars;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Di Napoli;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Melken Harald;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Hershey's;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Kim;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Delícia da Roça de Minas;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Arcor;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Sabian Sabores;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Dom Lion;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Arcor;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Divino;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Divine;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Brasil Cacau;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Mondelez;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Milani;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Arcor;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Nestlé;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Snickers;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Oba;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Hershey's;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Sicao;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Padaria Angeloni;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Cacau Show;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Hershey's;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Cacau Show;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Golden;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Lacta;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Coop;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Lacta;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Danke;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Choco Oz;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Limiar;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;San Matheus;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Twix;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Massas Vila Itália;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Hershey's;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Natural da Terra;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Galeria dos Pães;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Assis Oficina do Trigo;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;BonPane;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Pérola Mineira;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;bib's;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;"Sabor \u0026amp; Trigo";sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Harald;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;É Du Bom;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Trigal;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Açoriana Alimentos;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Witor's;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Nestlé;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Brasil Cacau;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Cacau Show;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Nestlé;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Cia do Cacau;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Reino Mineiro;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Visconti;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Grão Lev;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Casa Victoriana;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Adrix Pães;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Limiar;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Talismán da Sorte;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Assis Oficina do Trigo;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Casa Victoriana;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Brother's;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Casa Victoriana;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Cia do Cacau;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Grão Lev;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Panco;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Kopenhagen;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;TopCau;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Genuine;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;D'elicce;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Barion;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Sorini;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Sicao;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Mavalério;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Harald;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Harald;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Natural da Terra;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Lacta;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Natural da Terra;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Pão Cristal;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Nestlé;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Fast;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Pão Nino;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Cacau Show;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Lacta;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Casa Victoriana;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Pan Cristal;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Casa Victoriana;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Carrefour;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;bib's;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Casa Victoriana;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Rio Doce;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Rio Branco;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Harald;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Panco;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Farinilla;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Qualitá;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Danke;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Trento;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Hershey's;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Harald;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Cacau Show;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Cacau Show;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Astral;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Número 10;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Festval;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Casa Bauducco;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Mars;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Lacta;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Nestlé;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Limiar;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Wickbold;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Limiar;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Harald;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Limiar;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Rei do Trigo;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Rossi Supermercados;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Apreço;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Panificadora Limonge;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Lacta;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Lacta;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Casa Victoriana;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Max Pães;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Baianinho;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Cacauleve;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Baldini;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Harald;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Dona Leda;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Sicao;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Harald;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Visconti;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Witor's;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Nutri Nature;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Real Pan;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Kopenhagen;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Sabian Sabores;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Neugebauer;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Santa Terezinha;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Brother's;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Caseirinho;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Guimarães;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Harald;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Lslik;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Panco;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Harald;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Rocath;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Garoto;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Rei do Trigo;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Massa e Forno;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;São Luiz;sim;sim;sim;não;não;não;não;não;não;não;não;não
Chocolate;Harald;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Grão Lev;sim;sim;sim;não;não;não;não;não;não;não;não;não
Pão;Saborzitos;sim;sim;sim;não;não;não;não;não;não;não;não;não
